"year","total_carbon_kg","volume_m3","model","mgm","rcp","windcase"
1,116674.908094199,300.41209301356,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
2,112053.875150838,288.427564314481,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
3,108548.064718755,279.006422937911,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
4,107234.544265541,274.669740500203,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
5,105469.018639811,269.426743565919,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
6,106531.005773921,269.898200277133,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
7,105292.548650476,266.612635796852,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
8,105889.328864017,268.206684572114,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
9,107220.112005121,271.123562997878,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
10,106705.142049085,268.726029711038,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
11,105901.249012197,266.167711740883,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
12,102493.778087445,256.635760422736,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
13,100481.263686894,251.100300139645,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
14,100873.796787295,251.720422316695,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
15,96525.4636455991,240.709309694902,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
16,95160.0846160854,235.675139302142,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
17,95858.9418418712,237.138561220455,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
18,97489.1435807152,241.490868980456,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
19,99719.5998677001,247.179762859795,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
20,96297.2097634499,237.400464934401,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
21,99625.5420570782,245.85549921335,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
22,94135.9197852152,231.084039535454,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
23,94372.3001111832,230.115630665858,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
24,94065.7394491254,228.475951951554,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
25,92866.5060718051,224.508371270229,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
26,94151.6040374626,228.03714875861,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
27,98273.2401664318,239.360152942253,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
28,99026.3846714926,238.967589038669,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
29,100062.626783165,242.112946390687,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
30,99147.7033268439,238.89051963316,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
31,100864.671378402,244.548116582128,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
32,100727.29995691,242.928505111118,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
33,103415.489573872,252.065604160179,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
34,101193.167673539,244.424010895762,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
35,94251.1950021684,228.894443243137,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
36,94986.5564953494,229.548531521492,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
37,99785.3639432112,243.448841253418,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
38,101194.746418558,244.079236875796,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
39,105354.114779886,257.106602035994,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
40,106964.095236591,259.286618011219,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
41,109266.013550569,264.538861551245,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
42,110739.500961597,268.452909966571,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
43,111966.59603714,271.370512814551,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
44,112329.384390126,271.798726482084,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
45,115016.278885213,280.245857682166,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
46,114366.262348264,276.53474887936,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
47,117010.780676377,285.48429367299,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
48,117855.303527577,286.679317213321,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
49,116045.311851294,281.430946726092,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
50,88049.7156170653,208.943046383972,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
51,91853.8189978899,219.169472048655,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
52,91964.1819672526,218.037256755271,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
53,92188.6106534251,217.630059378439,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
54,90180.2062343663,210.551061856352,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
55,89865.5502946238,208.788757301158,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
56,88011.9134619436,204.334753160326,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
57,90219.0608750702,210.570093765587,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
58,90471.9826868854,209.920080964702,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
59,90550.508529728,210.573134105593,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
60,88603.1282479416,205.797804323997,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
61,90106.4220195466,209.140090394966,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
62,92924.8531560627,215.622640724695,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
63,97236.9788849909,227.372728416901,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
64,102352.38305165,239.914243442745,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
65,104570.31627672,243.638977098755,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
66,107138.889993514,250.30573249532,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
67,109555.163924323,255.928396863816,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
68,113236.36256155,265.644017607996,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
69,112911.434449782,263.15501490953,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
70,115874.56375216,272.147319827442,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
71,115069.925863254,268.555816405146,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
72,121299.985619553,284.772057220849,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
73,119622.901741531,278.418181099783,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
74,120997.477540335,282.918794657147,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
75,122829.137277489,287.343906256031,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
76,123234.65014473,287.588024286345,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
77,111967.823433881,261.322058960848,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
78,114821.13263104,267.331911469071,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
79,117848.644487239,274.635688235637,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
80,118970.014793002,276.170334064678,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
81,121508.753524479,283.470707649384,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
82,123874.092955354,288.966296230717,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
83,126026.366221933,294.373921660981,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
84,126536.201566513,294.717953150763,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
85,129228.968950711,303.062736048574,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
86,132540.870448155,311.317524986917,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
87,134330.950441767,315.214123559939,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
88,136862.657992777,322.32338269637,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
89,134982.419641156,316.789537468466,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
90,129964.698219385,303.821766958007,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
91,134861.804396402,316.023962899218,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
92,136673.725244775,321.13632327037,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
93,139276.827008614,327.895280076269,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
94,135649.622814571,317.080426678866,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
95,131305.626554597,306.124472215517,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
96,122317.394077279,283.701100307177,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
97,122802.156031429,284.405101030834,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
98,123185.062365381,285.148263559985,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
99,122672.466718828,283.38591939629,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
100,118072.78568054,272.017718605604,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
1,118220.52072704,304.905498371315,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
2,115677.028919009,297.885200531088,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
3,113705.960342536,291.839442199163,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
4,112247.916129956,287.592319069427,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
5,105520.742029833,268.250441425933,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
6,104851.159106873,265.622991722829,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
7,101611.43754527,256.277907215819,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
8,99897.7157086003,250.487740484908,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
9,100211.565875611,251.251817639289,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
10,100976.394706322,253.186138458543,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
11,101746.185223532,254.865021394597,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
12,99765.9863344026,247.987006747351,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
13,99521.3772371259,247.678711654632,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
14,99020.757756883,245.173882831058,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
15,94544.1410145151,233.401035812033,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
16,95617.6012849806,236.754229145402,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
17,98738.0081058226,245.067370798996,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
18,97554.4302020657,239.276626378472,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
19,93986.3043487734,230.542073931273,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
20,94835.5313061151,232.357313488666,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
21,97044.2977439709,237.766051522044,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
22,96314.2999901794,234.68394681367,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
23,100612.85766545,246.57457388594,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
24,100107.488489328,243.693373963023,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
25,105105.282804218,259.941342028707,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
26,109604.038937706,270.356730008157,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
27,112938.841585575,278.566595949952,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
28,115725.697840094,285.809205875012,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
29,112695.816930422,277.84453703151,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
30,115686.959035526,287.280705859671,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
31,115993.942580192,286.619982662531,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
32,118784.200451615,295.335576451066,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
33,116959.272158055,288.429220944167,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
34,117144.191398681,290.248873732782,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
35,120071.122882644,297.408013209361,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
36,119326.872862305,294.985041283332,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
37,118663.799673855,293.189100412394,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
38,117425.198432,289.205781791308,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
39,114907.331183828,282.903665820586,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
40,112296.270367871,275.477100209264,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
41,116395.189165462,287.058185957474,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
42,117762.848375564,289.509555170693,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
43,117806.748502794,289.387500799246,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
44,121789.526938371,302.003870443372,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
45,123003.236668464,303.14801962116,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
46,121421.05447144,299.025491952376,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
47,123040.494853014,304.025866857677,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
48,121055.821664057,297.991563287203,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
49,124755.686559688,309.36221561431,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
50,94873.3261431292,229.064479679268,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
51,98796.0315072368,239.563579222656,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
52,99914.1750426582,241.73347675961,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
53,98063.2102156808,234.120825085042,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
54,95812.3112636626,225.965256007539,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
55,98937.4401324653,233.465701231293,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
56,101000.294465932,238.792565784272,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
57,100299.886263008,237.10001405772,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
58,102520.83217683,243.183205954488,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
59,103982.428494012,246.235632726655,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
60,104461.437851015,247.015499720216,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
61,102765.8800221,242.453113371683,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
62,105603.793398679,249.616278582067,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
63,107055.403230409,252.57996467051,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
64,108507.486120664,256.171059724012,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
65,109745.535050789,259.049770983836,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
66,111479.336157352,263.406488185739,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
67,115036.851376303,272.995101425643,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
68,116935.525618211,276.44714211311,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
69,122036.70461789,291.340722531734,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
70,124471.386475197,295.315880214907,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
71,123652.57574643,292.701152975975,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
72,128333.573290847,303.818477451805,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
73,128294.277511289,302.825894156957,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
74,131649.329941123,313.234891941844,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
75,134670.010313301,319.247858575327,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
76,137305.847116726,325.585885043732,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
77,140074.465385278,332.901589659058,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
78,139441.900596121,329.567863466016,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
79,140572.136870391,333.596393014882,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
80,143311.079411711,341.206296533645,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
81,142297.785574613,336.503106321776,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
82,144844.240123198,345.503381103024,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
83,144667.249199391,343.131620727194,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
84,147305.213977147,352.131555952496,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
85,149264.655453201,356.333967839377,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
86,149130.027696605,355.140047533647,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
87,147624.054038472,350.865816860243,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
88,148214.151674534,353.408089643548,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
89,148867.341060209,354.714035415196,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
90,140663.185275119,332.60619205592,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
91,141559.11407866,334.57422733962,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
92,140947.937127108,332.925974489475,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
93,139499.398517108,328.277334546487,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
94,141435.510349478,334.014600188105,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
95,145055.248949623,343.373636772699,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
96,146315.945845314,345.180051841364,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
97,144165.458565222,339.074366889705,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
98,143548.868991747,338.017820237568,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
99,144678.027371527,341.369255435379,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
100,137689.877705873,322.333570203961,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
1,113920.087096659,294.284219157477,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
2,102143.071996304,263.045053207593,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
3,101685.331199651,260.253577855966,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
4,103229.256703698,264.711224103067,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
5,103315.106403741,264.277004156471,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
6,104043.193374896,263.017381957061,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
7,102965.776999443,259.91424302001,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
8,101001.541725404,253.474776769314,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
9,102510.363859736,258.302387637337,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
10,101432.526447956,253.269166402548,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
11,101795.928583743,255.281229462018,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
12,103509.939189236,259.881753766245,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
13,100078.878665296,249.463353523794,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
14,97473.0399193231,242.011094116914,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
15,94692.5313059106,233.862675772447,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
16,88644.331315973,218.192682296234,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
17,92058.0565280926,227.939160582047,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
18,91994.5687876903,224.86013199145,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
19,88673.5495772011,216.056258948493,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
20,85075.0900307898,206.276825575309,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
21,82682.0005576476,199.687514905409,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
22,79858.6413345555,190.948950439463,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
23,85918.6110822134,208.001796273591,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
24,91032.1378729077,220.865289813346,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
25,91438.9277453844,219.344128115699,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
26,91873.4855225612,220.171960570363,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
27,92366.7054470004,221.412963286173,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
28,91435.0379188191,218.160064624474,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
29,89110.5784964403,212.203457678272,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
30,90734.7553173676,218.276664840842,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
31,88849.1340910508,212.475786674427,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
32,87480.3609454924,208.737922570973,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
33,85887.5833278786,204.047813483841,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
34,85334.1917520982,202.792565255173,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
35,87212.7891413902,207.586150427892,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
36,88785.9020934903,211.261121844951,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
37,90840.9341138459,216.681223496698,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
38,95027.8366889218,228.469444207545,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
39,101476.247796224,246.181421568836,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
40,102329.281801136,244.973950588247,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
41,103556.987330985,248.066691022254,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
42,103138.414590934,247.034368064118,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
43,104086.060242546,250.121469471569,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
44,103705.31314008,248.013705028099,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
45,101737.721336857,243.140228676523,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
46,98309.3268372236,234.770095206189,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
47,93289.2973824899,221.594302291318,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
48,97114.9866144579,232.716079423775,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
49,96833.5240923155,229.219182427409,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
50,71130.4098827928,164.33310247964,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
51,72394.7229532581,167.313102497618,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
52,66915.0003280928,152.816250776711,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
53,69907.3646580613,159.636197882473,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
54,72592.0151752224,164.245997002873,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
55,76305.0413625786,172.240197025781,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
56,76173.3496066475,171.723016603218,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
57,78993.1738687375,179.165481906518,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
58,79037.7886102048,177.908572451414,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
59,80881.1006962002,183.823960982444,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
60,82661.9002803808,187.637112196442,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
61,83360.7796245356,188.659972835343,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
62,84411.7067632485,191.098093269027,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
63,88945.3756463461,203.768343048769,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
64,91172.7531218536,207.292089091572,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
65,93037.4851164375,212.081348958502,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
66,97846.6938488404,225.460571815394,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
67,98503.7538081007,224.608977385209,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
68,98268.4386328236,224.230853900691,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
69,101603.685221264,233.66454995763,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
70,100221.020048265,228.208006339389,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
71,95532.7772406743,216.641127081321,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
72,92746.3703354631,210.390792685087,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
73,87062.7759650866,195.255282217698,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
74,84695.4215553239,188.58577660917,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
75,87910.1704935161,197.361921686228,"HadGEM2_CCLM","ADAPTATION","rcp45","w5"
