"year","total_carbon_kg","volume_m3","TC_49","VOL_49","Perc_Diff_TC","Perc_Diff_VOL","recovery_year_total_carbon","recovery_year_volume","year_after_impact","model","mgm","rcp","windcase"
69,111664.358997945,261.805470333201,96689.9413209807,228.068761855856,15.4870480552404,14.7923407847796,55,57,20,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
70,109378.020718118,254.239241909447,96689.9413209807,228.068761855856,13.1224398565071,11.4748200677001,55,57,21,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
71,106324.163304096,247.047543895939,96689.9413209807,228.068761855856,9.96403747017812,8.32151754832514,55,57,22,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
72,100214.45093464,232.664098924167,96689.9413209807,228.068761855856,3.64516677278709,2.01489104904948,55,57,23,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
73,93439.2391247499,214.580625542147,96689.9413209807,228.068761855856,-3.36198590237991,-5.91406565456507,55,57,24,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
74,90253.8420630018,205.755353684574,96689.9413209807,228.068761855856,-6.6564310310346,-9.78363191421372,55,57,25,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
75,92952.4411463494,213.174671216012,96689.9413209807,228.068761855856,-3.86544879805438,-6.53052637224267,55,57,26,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
76,97211.3631513164,223.401209686011,96689.9413209807,228.068761855856,0.539272051686065,-2.04655478982032,55,57,27,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
77,99369.5691676517,226.92583002555,96689.9413209807,228.068761855856,2.77136153984769,-0.501134754713987,55,57,28,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
78,101652.961038588,232.526336662245,96689.9413209807,228.068761855856,5.13292246308403,1.95448722136105,55,57,29,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
79,101963.548851539,232.188891007454,96689.9413209807,228.068761855856,5.4541428596506,1.80652936336911,55,57,30,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
80,99396.8912397549,225.757090347629,96689.9413209807,228.068761855856,2.79961894876732,-1.01358532813366,55,57,31,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
81,100788.559559265,229.063653929305,96689.9413209807,228.068761855856,4.23892928497944,0.436224612855329,55,57,32,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
82,94932.2573741125,213.677567721628,96689.9413209807,228.068761855856,-1.81785604878302,-6.31002423002736,55,57,33,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
83,97311.4214026548,219.451236325916,96689.9413209807,228.068761855856,0.642755671565682,-3.77847692065155,55,57,34,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
84,96539.685668242,216.890175756772,96689.9413209807,228.068761855856,-0.155399466258708,-4.90141043785256,55,57,35,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
85,95773.1939152804,214.932143494972,96689.9413209807,228.068761855856,-0.948131101514444,-5.75993759688441,55,57,36,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
86,93243.6967215812,208.056749689755,96689.9413209807,228.068761855856,-3.56422245408039,-8.7745520268788,55,57,37,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
87,91328.6286328031,203.76201620174,96689.9413209807,228.068761855856,-5.54485049316527,-10.6576391507214,55,57,38,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
88,93293.4294266956,208.00273247222,96689.9413209807,228.068761855856,-3.51278721228064,-8.79823664598022,55,57,39,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
89,93079.7258858249,207.770122552005,96689.9413209807,228.068761855856,-3.7338066254183,-8.90022778160196,55,57,40,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
90,93752.4132600785,208.857339754072,96689.9413209807,228.068761855856,-3.03809064393842,-8.42352189991102,55,57,41,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
91,97123.1735237878,218.29061012506,96689.9413209807,228.068761855856,0.448063363042988,-4.2873700243856,55,57,42,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
92,97693.3752450914,217.659095604455,96689.9413209807,228.068761855856,1.03778522398682,-4.56426656886048,55,57,43,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
93,98105.8180723764,219.55608713229,96689.9413209807,228.068761855856,1.46434751335245,-3.73250358983667,55,57,44,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
94,99527.9784667543,221.256567436379,96689.9413209807,228.068761855856,2.93519378231098,-2.98690375834227,55,57,45,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
95,101842.291924882,227.827090486089,96689.9413209807,228.068761855856,5.32873485443194,-0.105964257358153,55,57,46,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
96,93015.6545401112,204.933584647967,96689.9413209807,228.068761855856,-3.80007137316594,-10.1439482635112,55,57,47,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
97,96271.1827754437,212.089712311139,96689.9413209807,228.068761855856,-0.433094218298076,-7.00624207133457,55,57,48,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
98,98256.5152902032,217.561009505314,96689.9413209807,228.068761855856,1.62020366112539,-4.607273817351,55,57,49,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
99,98034.9804202042,215.84040325789,96689.9413209807,228.068761855856,1.39108482314446,-5.36169815561782,55,57,50,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
100,96986.5010286169,213.208507335281,96689.9413209807,228.068761855856,0.306712056688149,-6.51569044337894,55,57,51,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
49,98445.3605116066,228.417478542787,98445.3605116066,228.417478542787,0,0,51,51,0,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
50,101592.660501454,234.87966385142,98445.3605116066,228.417478542787,3.19700184294292,2.82911156793214,51,51,1,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
51,100081.0259058,230.060018390374,98445.3605116066,228.417478542787,1.66149566185086,0.71909551671153,51,51,2,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
52,100768.059272553,232.055518131487,98445.3605116066,228.417478542787,2.35937859222227,1.5927150636233,51,51,3,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
53,100916.885921485,232.263851664854,98445.3605116066,228.417478542787,2.51055549701324,1.68392241548466,51,51,4,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
54,102921.910921756,237.929052448045,98445.3605116066,228.417478542787,4.54724365565323,4.16411824784057,51,51,5,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
55,104933.614532025,242.350012716594,98445.3605116066,228.417478542787,6.59071589224742,6.09959196760729,51,51,6,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
56,104717.647331462,240.777363631082,98445.3605116066,228.417478542787,6.37133815881154,5.41109426789298,51,51,7,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
57,105332.217957031,242.980892861387,98445.3605116066,228.417478542787,6.9956140234892,6.37578805768634,51,51,8,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
58,108077.967261873,250.598608099676,98445.3605116066,228.417478542787,9.78472393234893,9.71078469931261,51,51,9,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
59,110929.055441281,257.285014646817,98445.3605116066,228.417478542787,12.6808362169614,12.6380591748902,51,51,10,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
60,112276.93244785,259.779911852491,98445.3605116066,228.417478542787,14.0499987651657,13.7303123691686,51,51,11,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
61,110804.835611106,255.891143676803,98445.3605116066,228.417478542787,12.5546547193989,12.0278296167554,51,51,12,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
62,114035.288376281,265.063115616334,98445.3605116066,228.417478542787,15.83612247815,16.0432718666413,51,51,13,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
63,113909.905405312,262.639727168482,98445.3605116066,228.417478542787,15.7087594715873,14.9823248395961,51,51,14,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
64,117476.906916977,273.859549193194,98445.3605116066,228.417478542787,19.3320907216615,19.8943053483951,51,51,15,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
65,119904.514672744,278.236037739688,98445.3605116066,228.417478542787,21.7980350212716,21.8103095764489,51,51,16,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
66,121449.093115556,282.02490624567,98445.3605116066,228.417478542787,23.3670052955287,23.469056766092,51,51,17,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
67,117765.88853166,273.263876897437,98445.3605116066,228.417478542787,19.6256359056919,19.6335230739571,51,51,18,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
68,105403.921121445,245.782461620268,98445.3605116066,228.417478542787,7.06844951725102,7.60230048429841,51,51,19,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
69,94327.3936904822,219.785400164538,98445.3605116066,228.417478542787,-4.18299734972161,-3.77907961917735,51,51,20,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
70,94946.3921460764,219.544549789707,98445.3605116066,228.417478542787,-3.55422373116062,-3.88452267737396,51,51,21,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
71,92031.5820569382,211.783633211197,98445.3605116066,228.417478542787,-6.5150642156592,-7.28221213092258,51,51,22,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
72,92081.4742431633,211.390591831759,98445.3605116066,228.417478542787,-6.46438413691722,-7.45428362997994,51,51,23,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
73,95848.548012517,221.994846162657,98445.3605116066,228.417478542787,-2.6378211076625,-2.81179549879637,51,51,24,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
74,98297.2783286891,226.420063070691,98445.3605116066,228.417478542787,-0.150420682242288,-0.874458244105891,51,51,25,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
75,99617.6507274485,228.874666301494,98445.3605116066,228.417478542787,1.19080290807994,0.200154454739222,51,51,26,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
76,99263.235955427,227.199555990235,98445.3605116066,228.417478542787,0.830791252701043,-0.533200243835421,51,51,27,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
77,97617.19213503,222.518570927368,98445.3605116066,228.417478542787,-0.841246730442876,-2.58251148425756,51,51,28,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
78,100406.699861004,231.653633386995,98445.3605116066,228.417478542787,1.99231262824827,1.4167719847242,51,51,29,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
79,104460.354629243,241.362191687095,98445.3605116066,228.417478542787,6.10998231544634,5.66712898981724,51,51,30,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
80,106482.294864865,245.807101314616,98445.3605116066,228.417478542787,8.16385283317751,7.6130876160474,51,51,31,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
81,109789.630499464,253.445606498617,98445.3605116066,228.417478542787,11.5234175880941,10.9571859892244,51,51,32,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
82,107346.384898738,246.154031440139,98445.3605116066,228.417478542787,9.0415884922094,7.76497184475701,51,51,33,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
83,111645.27021321,256.85495982559,98445.3605116066,228.417478542787,13.4083613824007,12.4497833809488,51,51,34,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
84,112283.18766856,258.100897498315,98445.3605116066,228.417478542787,14.0563527677083,12.9952485006386,51,51,35,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
85,111955.019950381,256.240304013975,98445.3605116066,228.417478542787,13.7230026570748,12.1806902206812,51,51,36,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
86,111141.081105893,254.244653617672,98445.3605116066,228.417478542787,12.8962101700966,11.3070047177001,51,51,37,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
87,101207.314293193,231.399018299813,98445.3605116066,228.417478542787,2.80557028511381,1.30530280609307,51,51,38,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
88,101938.225866134,231.169294887011,98445.3605116066,228.417478542787,3.54802434200611,1.20473107477531,51,51,39,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
89,101874.978146883,231.076422902606,98445.3605116066,228.417478542787,3.48377782096898,1.16407219656807,51,51,40,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
90,97208.6196407535,220.033106710375,98445.3605116066,228.417478542787,-1.25627136152063,-3.67063496449609,51,51,41,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
91,98366.5675240617,222.756732698139,98445.3605116066,228.417478542787,-0.0800372786846848,-2.47824548312224,51,51,42,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
92,98447.3174382767,221.996219049828,98445.3605116066,228.417478542787,0.00198783026442583,-2.811194455838,51,51,43,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
93,95422.434453271,214.191655149291,98445.3605116066,228.417478542787,-3.07066381048928,-6.22799248299709,51,51,44,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
94,94109.1986162121,210.597861122384,98445.3605116066,228.417478542787,-4.40463813922773,-7.80133706671029,51,51,45,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
95,90277.0706218435,202.395609405835,98445.3605116066,228.417478542787,-8.29728272344541,-11.3922407790166,51,51,46,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
96,83871.8976917971,186.887309288994,98445.3605116066,228.417478542787,-14.8036055168809,-18.1816949905668,51,51,47,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
97,84218.1979094202,187.048058573791,98445.3605116066,228.417478542787,-14.4518365601485,-18.1113197785549,51,51,48,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
98,84079.0716745836,186.836232824496,98445.3605116066,228.417478542787,-14.5931598628553,-18.2040560046294,51,51,49,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
99,84365.200091664,187.089725216901,98445.3605116066,228.417478542787,-14.3025129338447,-18.0930783360103,51,51,50,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
100,85803.99120732,191.023904824362,98445.3605116066,228.417478542787,-12.8410005698503,-16.370714691792,51,51,51,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
49,107401.145371848,255.436142184463,107401.145371848,255.436142184463,0,0,51,51,0,"MPI_CCLM","ADAPTATION","rcp45","w7"
50,109844.806106034,263.17450350965,107401.145371848,255.436142184463,2.2752650595357,3.02947001117733,51,51,1,"MPI_CCLM","ADAPTATION","rcp45","w7"
51,108019.97325518,256.929997137127,107401.145371848,255.436142184463,0.576183690769607,0.58482520910659,51,51,2,"MPI_CCLM","ADAPTATION","rcp45","w7"
52,107818.100367863,257.265616179891,107401.145371848,255.436142184463,0.388222113062384,0.716215794594338,51,51,3,"MPI_CCLM","ADAPTATION","rcp45","w7"
53,105026.102647198,249.125332179252,107401.145371848,255.436142184463,-2.21137560165386,-2.47060183075202,51,51,4,"MPI_CCLM","ADAPTATION","rcp45","w7"
54,108090.594255597,258.396675019336,107401.145371848,255.436142184463,0.64193811096038,1.15901094087708,51,51,5,"MPI_CCLM","ADAPTATION","rcp45","w7"
55,109671.544160873,260.841865906018,107401.145371848,255.436142184463,2.11394280867754,2.11627206523163,51,51,6,"MPI_CCLM","ADAPTATION","rcp45","w7"
56,111512.079893528,265.687226307353,107401.145371848,255.436142184463,3.82764495429525,4.01316901955358,51,51,7,"MPI_CCLM","ADAPTATION","rcp45","w7"
57,108965.908002671,259.213607920006,107401.145371848,255.436142184463,1.4569329083088,1.47882977844819,51,51,8,"MPI_CCLM","ADAPTATION","rcp45","w7"
58,110217.898856782,261.78473333824,107401.145371848,255.436142184463,2.62264752874087,2.48539266976249,51,51,9,"MPI_CCLM","ADAPTATION","rcp45","w7"
59,111224.286775657,264.199953479952,107401.145371848,255.436142184463,3.55968401507566,3.43092062874948,51,51,10,"MPI_CCLM","ADAPTATION","rcp45","w7"
60,112254.728438861,266.566906849611,107401.145371848,255.436142184463,4.51911667255408,4.357552760529,51,51,11,"MPI_CCLM","ADAPTATION","rcp45","w7"
61,114773.225861383,273.568777504983,107401.145371848,255.436142184463,6.86406133194565,7.09869604412716,51,51,12,"MPI_CCLM","ADAPTATION","rcp45","w7"
62,116391.908339883,275.813060798919,107401.145371848,255.436142184463,8.37119840473509,7.97730440187317,51,51,13,"MPI_CCLM","ADAPTATION","rcp45","w7"
63,115753.033599252,274.088263332171,107401.145371848,255.436142184463,7.77634931032496,7.30206813655938,51,51,14,"MPI_CCLM","ADAPTATION","rcp45","w7"
64,112821.732278358,266.723185298847,107401.145371848,255.436142184463,5.04704757825686,4.41873378522627,51,51,15,"MPI_CCLM","ADAPTATION","rcp45","w7"
65,114489.489661324,271.231075194136,107401.145371848,255.436142184463,6.59987774332889,6.18351532974012,51,51,16,"MPI_CCLM","ADAPTATION","rcp45","w7"
66,109350.773137962,258.189438661146,107401.145371848,255.436142184463,1.81527651252187,1.07788054311234,51,51,17,"MPI_CCLM","ADAPTATION","rcp45","w7"
67,113935.723869856,270.318132826083,107401.145371848,255.436142184463,6.08427263544004,5.82611000712387,51,51,18,"MPI_CCLM","ADAPTATION","rcp45","w7"
68,113790.958170611,267.512807675913,107401.145371848,255.436142184463,5.94948291905113,4.72786090025121,51,51,19,"MPI_CCLM","ADAPTATION","rcp45","w7"
69,113056.727454766,265.604415804282,107401.145371848,255.436142184463,5.26584894726945,3.98074976111853,51,51,20,"MPI_CCLM","ADAPTATION","rcp45","w7"
70,113990.387946468,267.96187290754,107401.145371848,255.436142184463,6.1351697431219,4.90366422541383,51,51,21,"MPI_CCLM","ADAPTATION","rcp45","w7"
71,114312.650413238,268.102537961001,107401.145371848,255.436142184463,6.43522470590154,4.95873280429921,51,51,22,"MPI_CCLM","ADAPTATION","rcp45","w7"
72,113882.954758478,266.806919849727,107401.145371848,255.436142184463,6.03513990860019,4.45151479662288,51,51,23,"MPI_CCLM","ADAPTATION","rcp45","w7"
73,112142.43425075,262.862629370591,107401.145371848,255.436142184463,4.41456081542419,2.90737525340651,51,51,24,"MPI_CCLM","ADAPTATION","rcp45","w7"
74,113821.674031343,267.292631505479,107401.145371848,255.436142184463,5.97808211194223,4.64166473061326,51,51,25,"MPI_CCLM","ADAPTATION","rcp45","w7"
75,117214.180005759,276.324087377833,107401.145371848,255.436142184463,9.1368063161121,8.17736480622462,51,51,26,"MPI_CCLM","ADAPTATION","rcp45","w7"
76,117267.841474122,274.410729555643,107401.145371848,255.436142184463,9.18676990651583,7.42830956062476,51,51,27,"MPI_CCLM","ADAPTATION","rcp45","w7"
77,117517.388402683,275.227263315179,107401.145371848,255.436142184463,9.41912024849484,7.74797213951961,51,51,28,"MPI_CCLM","ADAPTATION","rcp45","w7"
78,116631.759387533,272.828191111033,107401.145371848,255.436142184463,8.59452102091321,6.80876589265496,51,51,29,"MPI_CCLM","ADAPTATION","rcp45","w7"
79,116408.28906131,272.080175239236,107401.145371848,255.436142184463,8.3864503104481,6.51592719512398,51,51,30,"MPI_CCLM","ADAPTATION","rcp45","w7"
80,115176.067845378,269.001182382708,107401.145371848,255.436142184463,7.23914297804908,5.31054066282002,51,51,31,"MPI_CCLM","ADAPTATION","rcp45","w7"
81,115094.218511185,268.334200602817,107401.145371848,255.436142184463,7.16293398240977,5.04942578135231,51,51,32,"MPI_CCLM","ADAPTATION","rcp45","w7"
82,112018.640864252,260.144491367982,107401.145371848,255.436142184463,4.29929818384848,1.84325880560736,51,51,33,"MPI_CCLM","ADAPTATION","rcp45","w7"
83,115802.438123254,268.659789305278,107401.145371848,255.436142184463,7.82234930765349,5.17688961621768,51,51,34,"MPI_CCLM","ADAPTATION","rcp45","w7"
84,115611.373010267,267.739186204923,107401.145371848,255.436142184463,7.64445072721897,4.81648521436524,51,51,35,"MPI_CCLM","ADAPTATION","rcp45","w7"
85,115808.984560558,267.780612457252,107401.145371848,255.436142184463,7.8284446218899,4.83270306512635,51,51,36,"MPI_CCLM","ADAPTATION","rcp45","w7"
86,112752.465147924,260.524836907574,107401.145371848,255.436142184463,4.98255373119965,1.99215924559189,51,51,37,"MPI_CCLM","ADAPTATION","rcp45","w7"
87,107412.215038532,246.260716130921,107401.145371848,255.436142184463,0.0103068423019369,-3.59206256995388,51,51,38,"MPI_CCLM","ADAPTATION","rcp45","w7"
88,109972.309716018,252.029355910915,107401.145371848,255.436142184463,2.39398223852129,-1.333713484871,51,51,39,"MPI_CCLM","ADAPTATION","rcp45","w7"
89,109190.873709956,250.018756494926,107401.145371848,255.436142184463,1.66639595128357,-2.1208375773329,51,51,40,"MPI_CCLM","ADAPTATION","rcp45","w7"
90,103547.606942053,236.289869926616,107401.145371848,255.436142184463,-3.58798634451479,-7.4955220095755,51,51,41,"MPI_CCLM","ADAPTATION","rcp45","w7"
91,97812.8522730021,221.439886449788,107401.145371848,255.436142184463,-8.92755199737267,-13.3091016188793,51,51,42,"MPI_CCLM","ADAPTATION","rcp45","w7"
92,98474.7465698621,223.370803703608,107401.145371848,255.436142184463,-8.31126965273994,-12.5531720791882,51,51,43,"MPI_CCLM","ADAPTATION","rcp45","w7"
93,95582.6662926876,215.442877253529,107401.145371848,255.436142184463,-11.0040531115768,-15.6568544251085,51,51,44,"MPI_CCLM","ADAPTATION","rcp45","w7"
94,96411.7499493074,217.218547721965,107401.145371848,255.436142184463,-10.232102632139,-14.9617020268414,51,51,45,"MPI_CCLM","ADAPTATION","rcp45","w7"
95,95836.9780586668,215.562217190839,107401.145371848,255.436142184463,-10.7672662830019,-15.6101343578975,51,51,46,"MPI_CCLM","ADAPTATION","rcp45","w7"
96,88739.2388216321,197.829110844871,107401.145371848,255.436142184463,-17.3758915564668,-22.5524198913053,51,51,47,"MPI_CCLM","ADAPTATION","rcp45","w7"
97,91041.5380577195,202.459317989178,107401.145371848,255.436142184463,-15.2322465998732,-20.7397526999245,51,51,48,"MPI_CCLM","ADAPTATION","rcp45","w7"
98,93384.7928610184,208.741439268158,107401.145371848,255.436142184463,-13.0504683747099,-18.2803821405135,51,51,49,"MPI_CCLM","ADAPTATION","rcp45","w7"
99,95740.6193855197,213.569387698487,107401.145371848,255.436142184463,-10.8569847611554,-16.3903017513248,51,51,50,"MPI_CCLM","ADAPTATION","rcp45","w7"
100,98405.2585912026,220.2494816597,107401.145371848,255.436142184463,-8.37596912909928,-13.7751299498383,51,51,51,"MPI_CCLM","ADAPTATION","rcp45","w7"
49,104450.318185932,248.854557299645,104450.318185932,248.854557299645,0,0,53,53,0,"MPI_CCLM","ADAPTATION","rcp85","w7"
50,102654.744916277,242.997247792636,104450.318185932,248.854557299645,-1.71906921954859,-2.35370795317859,53,53,1,"MPI_CCLM","ADAPTATION","rcp85","w7"
51,101980.721886731,240.320046887187,104450.318185932,248.854557299645,-2.3643741274241,-3.42951742779676,53,53,2,"MPI_CCLM","ADAPTATION","rcp85","w7"
52,103021.164013457,243.075876120238,104450.318185932,248.854557299645,-1.36826215304654,-2.32211185606234,53,53,3,"MPI_CCLM","ADAPTATION","rcp85","w7"
53,105303.474184498,249.234349004905,104450.318185932,248.854557299645,0.816805552518496,0.152615933331296,53,53,4,"MPI_CCLM","ADAPTATION","rcp85","w7"
54,108023.282934135,256.124299653525,104450.318185932,248.854557299645,3.42073132016975,2.92128158421715,53,53,5,"MPI_CCLM","ADAPTATION","rcp85","w7"
55,111288.980873511,264.44535091702,104450.318185932,248.854557299645,6.54728755867094,6.26502234339337,53,53,6,"MPI_CCLM","ADAPTATION","rcp85","w7"
56,109989.507825506,260.067461307641,104450.318185932,248.854557299645,5.30318120210406,4.5058061743649,53,53,7,"MPI_CCLM","ADAPTATION","rcp85","w7"
57,109272.926327627,258.370536411432,104450.318185932,248.854557299645,4.61713111597247,3.82391193275537,53,53,8,"MPI_CCLM","ADAPTATION","rcp85","w7"
58,111441.419485906,263.878035508493,104450.318185932,248.854557299645,6.69323121403039,6.03705167061017,53,53,9,"MPI_CCLM","ADAPTATION","rcp85","w7"
59,113688.583818097,269.234963514363,104450.318185932,248.854557299645,8.84465054067173,8.18968574892439,53,53,10,"MPI_CCLM","ADAPTATION","rcp85","w7"
60,112010.622552012,264.446420587516,104450.318185932,248.854557299645,7.23818222613973,6.26545218100927,53,53,11,"MPI_CCLM","ADAPTATION","rcp85","w7"
61,112400.004693913,265.796853207429,104450.318185932,248.854557299645,7.61097395015133,6.80811156991747,53,53,12,"MPI_CCLM","ADAPTATION","rcp85","w7"
62,111638.046990011,262.481550611669,104450.318185932,248.854557299645,6.88148100351831,5.47588658206307,53,53,13,"MPI_CCLM","ADAPTATION","rcp85","w7"
63,108943.077219051,256.906583370575,104450.318185932,248.854557299645,4.30133589935277,3.23563536802549,53,53,14,"MPI_CCLM","ADAPTATION","rcp85","w7"
64,108170.99534322,254.765374726206,104450.318185932,248.854557299645,3.56215014172129,2.37520963678551,53,53,15,"MPI_CCLM","ADAPTATION","rcp85","w7"
65,103837.51178132,243.494060580941,104450.318185932,248.854557299645,-0.586696541719409,-2.15406813396214,53,53,16,"MPI_CCLM","ADAPTATION","rcp85","w7"
66,105542.783663816,247.539746049121,104450.318185932,248.854557299645,1.04591876488057,-0.528345257081589,53,53,17,"MPI_CCLM","ADAPTATION","rcp85","w7"
67,108993.032741066,255.603988159173,104450.318185932,248.854557299645,4.34916296477719,2.71219901807994,53,53,18,"MPI_CCLM","ADAPTATION","rcp85","w7"
68,110241.943917849,257.695209750692,104450.318185932,248.854557299645,5.54486174145317,3.55253789481619,53,53,19,"MPI_CCLM","ADAPTATION","rcp85","w7"
69,112842.190950398,264.920231412564,104450.318185932,248.854557299645,8.03431996207777,6.45584886499552,53,53,20,"MPI_CCLM","ADAPTATION","rcp85","w7"
70,110440.379619875,257.47585921066,104450.318185932,248.854557299645,5.73484268691324,3.46439382286848,53,53,21,"MPI_CCLM","ADAPTATION","rcp85","w7"
71,109458.051735703,255.553437018,104450.318185932,248.854557299645,4.79436887962067,2.6918854896795,53,53,22,"MPI_CCLM","ADAPTATION","rcp85","w7"
72,110793.638927419,258.446539054271,104450.318185932,248.854557299645,6.07305066337422,3.85445292170274,53,53,23,"MPI_CCLM","ADAPTATION","rcp85","w7"
73,113662.741769232,265.882328696967,104450.318185932,248.854557299645,8.8199095448433,6.84245913841929,53,53,24,"MPI_CCLM","ADAPTATION","rcp85","w7"
74,118762.773360205,279.347174693427,104450.318185932,248.854557299645,13.7026439199503,12.2531882576961,53,53,25,"MPI_CCLM","ADAPTATION","rcp85","w7"
75,121217.727762986,283.330416347161,104450.318185932,248.854557299645,16.052999998724,13.8538186407429,53,53,26,"MPI_CCLM","ADAPTATION","rcp85","w7"
76,121487.98717485,283.100771288475,104450.318185932,248.854557299645,16.311744458825,13.7615378076417,53,53,27,"MPI_CCLM","ADAPTATION","rcp85","w7"
77,120107.042452314,279.70385814887,104450.318185932,248.854557299645,14.9896376940779,12.3965183454845,53,53,28,"MPI_CCLM","ADAPTATION","rcp85","w7"
78,120930.991168558,282.000798124472,104450.318185932,248.854557299645,15.7784803999246,13.3195233330269,53,53,29,"MPI_CCLM","ADAPTATION","rcp85","w7"
79,123507.676568826,288.983020289771,104450.318185932,248.854557299645,18.2453808795203,16.1252674757358,53,53,30,"MPI_CCLM","ADAPTATION","rcp85","w7"
80,124514.117960679,290.883286254479,104450.318185932,248.854557299645,19.2089407894691,16.8888725249373,53,53,31,"MPI_CCLM","ADAPTATION","rcp85","w7"
81,124586.898100731,289.728259218641,104450.318185932,248.854557299645,19.278619983669,16.4247351394818,53,53,32,"MPI_CCLM","ADAPTATION","rcp85","w7"
82,124667.666336043,291.705314875332,104450.318185932,248.854557299645,19.355946924089,17.2191974463585,53,53,33,"MPI_CCLM","ADAPTATION","rcp85","w7"
