model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
HadGEM2_CCLM,rcp85,UNMANAGED,w9,2.46604532822839,0.930442388002213,0.616511332057098,0.930442388002213,0.38974584003868
MPI_CCLM,rcp45,ADAPTATION,w5,2.6176199345391,0.92727296827992,0.654404983634775,0.92727296827992,0.353164460951684
MPI_CCLM,rcp45,ADAPTATION,w6,2.58992851679379,0.934372157496571,0.647482129198447,0.934372157496571,0.358574766187074
MPI_CCLM,rcp45,ADAPTATION,w7,2.59739267169357,0.926553466085966,0.649348167923392,0.926553466085966,0.35826121850218
MPI_CCLM,rcp45,ADAPTATION,w8,2.6266531477961,0.922560194560337,0.656663286949025,0.922560194560337,0.35196167688426
MPI_CCLM,rcp45,ADAPTATION,w9,2.59072052931695,0.934666179863393,0.647680132329237,0.934666179863393,0.358326383635347
MPI_CCLM,rcp45,BAU,w5,2.64993939926447,0.887103236326511,0.662484849816118,0.887103236326511,0.355896271196533
MPI_CCLM,rcp45,BAU,w6,2.59807573665692,0.897756801377574,0.64951893416423,0.897756801377574,0.365089919299235
MPI_CCLM,rcp45,BAU,w7,2.61460847344377,0.893063453874194,0.653652118360943,0.893063453874194,0.362480730540506
MPI_CCLM,rcp45,BAU,w8,2.65704866870516,0.88318885545379,0.66426216717629,0.88318885545379,0.355478179188761
MPI_CCLM,rcp45,BAU,w9,2.59476701580138,0.898573355459316,0.648691753950345,0.898573355459316,0.36565673515644
MPI_CCLM,rcp45,BIOECONOMY,w5,2.6218982017848,0.923971762663939,0.6554745504462,0.923971762663939,0.352814509711089
MPI_CCLM,rcp45,BIOECONOMY,w6,2.5850242322143,0.924815403046628,0.646256058053575,0.924815403046628,0.361645544812648
MPI_CCLM,rcp45,BIOECONOMY,w7,2.604471395411,0.92477870809006,0.65111784885275,0.92477870809006,0.356899142820115
MPI_CCLM,rcp45,BIOECONOMY,w8,2.62787022335055,0.924577018251368,0.656967555837638,0.924577018251368,0.351226257452171
MPI_CCLM,rcp45,BIOECONOMY,w9,2.58505163809858,0.924255322356735,0.646262909524645,0.924255322356735,0.36175569846134
MPI_CCLM,rcp45,CONSERVATION,w5,2.6670989022849,0.874284569098747,0.666774725571225,0.874284569098747,0.356150885278726
MPI_CCLM,rcp45,CONSERVATION,w6,2.60643384668861,0.894018221891226,0.651608461672152,0.894018221891226,0.364154913834128
MPI_CCLM,rcp45,CONSERVATION,w7,2.59256832136071,0.883112592970632,0.648142080340178,0.883112592970632,0.370764968071941
MPI_CCLM,rcp45,CONSERVATION,w8,2.67668979365402,0.88423290017912,0.669172448413505,0.88423290017912,0.35049806032224
MPI_CCLM,rcp45,CONSERVATION,w9,2.60980877468115,0.898444205839472,0.652452193670288,0.898444205839472,0.362081561270622
MPI_CCLM,rcp45,UNMANAGED,w5,2.78564227102832,0.876760946604504,0.69641056775708,0.876760946604504,0.327649824738846
