model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
HadGEM2_CCLM,rcp45,BAU,w6,2.43920667354684,0.860287997101515,0.60980166838671,0.860287997101515,0.414456489571223
HadGEM2_CCLM,rcp45,BAU,w7,2.46846499929717,0.858063725858177,0.617116249824292,0.858063725858177,0.408345285347922
HadGEM2_CCLM,rcp45,BAU,w8,2.49423474914083,0.835412614869709,0.623558687285207,0.835412614869709,0.410849205016224
HadGEM2_CCLM,rcp45,BAU,w9,2.43898171322434,0.866849271009203,0.609745428306085,0.866849271009203,0.412344209803874
HadGEM2_CCLM,rcp45,BIOECONOMY,w5,2.4932186135123,0.877154288071997,0.623304653378075,0.877154288071997,0.396220207846231
HadGEM2_CCLM,rcp45,BIOECONOMY,w6,2.4638359405842,0.92362323874641,0.61595898514605,0.92362323874641,0.391562141619488
HadGEM2_CCLM,rcp45,BIOECONOMY,w7,2.48061511390027,0.921027340718719,0.620153778475067,0.921027340718719,0.387968855606639
HadGEM2_CCLM,rcp45,BIOECONOMY,w8,2.4874634967629,0.880823269538906,0.621865874190725,0.880823269538906,0.396470062154686
HadGEM2_CCLM,rcp45,BIOECONOMY,w9,2.46331386663127,0.921673555665982,0.615828466657818,0.921673555665982,0.392074991439767
HadGEM2_CCLM,rcp45,CONSERVATION,w5,2.54630766686767,0.818377186955813,0.636576916716918,0.818377186955813,0.406279686522802
HadGEM2_CCLM,rcp45,CONSERVATION,w6,2.47094327726631,0.89228616410311,0.617735819316578,0.89228616410311,0.397150065185933
HadGEM2_CCLM,rcp45,CONSERVATION,w7,2.47812508082189,0.824430653941734,0.619531270205472,0.824430653941734,0.419023924885905
HadGEM2_CCLM,rcp45,CONSERVATION,w8,2.54644498376063,0.835789068556683,0.636611245940157,0.835789068556683,0.398768876145878
HadGEM2_CCLM,rcp45,CONSERVATION,w9,2.49729151090675,0.870441872054354,0.624322877726687,0.870441872054354,0.397389744100597
HadGEM2_CCLM,rcp45,UNMANAGED,w5,2.63801267284007,0.813780291989916,0.659503168210018,0.813780291989916,0.388092607647165
HadGEM2_CCLM,rcp45,UNMANAGED,w6,2.56359436725132,0.877705448712225,0.64089859181283,0.877705448712225,0.379354423510109
HadGEM2_CCLM,rcp45,UNMANAGED,w7,2.55038759414274,0.822176943085367,0.637596898535685,0.822176943085367,0.403679387040532
HadGEM2_CCLM,rcp45,UNMANAGED,w8,2.65936031491544,0.816801205711698,0.66484007872886,0.816801205711698,0.381960693076087
HadGEM2_CCLM,rcp45,UNMANAGED,w9,2.54781950069798,0.86938621765949,0.636954875174495,0.86938621765949,0.385826026593413
HadGEM2_CCLM,rcp85,ADAPTATION,w5,2.57580152854401,0.951819429344089,0.643950382136003,0.951819429344089,0.359294722713579
HadGEM2_CCLM,rcp85,ADAPTATION,w6,2.53614241143669,0.954892910101125,0.634035602859172,0.954892910101125,0.368733765112167
HadGEM2_CCLM,rcp85,ADAPTATION,w7,2.54963438985745,0.951134931039501,0.637408597464363,0.951134931039501,0.365869266483638
HadGEM2_CCLM,rcp85,ADAPTATION,w8,2.57567726676667,0.949494620052772,0.643919316691667,0.949494620052772,0.35964461128862
HadGEM2_CCLM,rcp85,ADAPTATION,w9,2.54575783473081,0.952804694475247,0.636439458682702,0.952804694475247,0.366611052842793
HadGEM2_CCLM,rcp85,BAU,w5,2.48450140334157,0.879235190328353,0.621125350835393,0.879235190328353,0.397655804728956
HadGEM2_CCLM,rcp85,BAU,w6,2.40839179116423,0.897326104242922,0.602097947791058,0.897326104242922,0.410935484014247
HadGEM2_CCLM,rcp85,BAU,w7,2.45663138907394,0.880940517345842,0.614157847268485,0.880940517345842,0.403793669136064
HadGEM2_CCLM,rcp85,BAU,w8,2.4817892861435,0.881971819192039,0.620447321535875,0.881971819192039,0.397480675246141
HadGEM2_CCLM,rcp85,BAU,w9,2.42979448785534,0.897346816064387,0.607448621963835,0.897346816064387,0.405751476362331
HadGEM2_CCLM,rcp85,BIOECONOMY,w5,2.51711599460452,0.944353355533792,0.62927899865113,0.944353355533792,0.374874125382718
HadGEM2_CCLM,rcp85,BIOECONOMY,w6,2.47605658905102,0.949081619095273,0.619014147262755,0.949081619095273,0.384373388126551
