"year","total_carbon_kg","volume_m3","TC_49","VOL_49","Perc_Diff_TC","Perc_Diff_VOL","recovery_year_total_carbon","recovery_year_volume","year_after_impact","model","mgm","rcp","windcase"
52,65780.8306348563,150.252188613446,104534.937259042,247.297188351638,-37.0728750026907,-39.2422576192824,69,81,3,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
53,68006.7921393376,155.265280070962,104534.937259042,247.297188351638,-34.9434802157926,-37.2151049893108,69,81,4,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
54,70604.7768995683,160.624243820994,104534.937259042,247.297188351638,-32.4582012953176,-35.048091370696,69,81,5,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
55,73147.9081448966,166.349574935101,104534.937259042,247.297188351638,-30.0253962331916,-32.7329291352214,69,81,6,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
56,73372.7731212557,166.696474585946,104534.937259042,247.297188351638,-29.8102863548531,-32.5926527118797,69,81,7,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
57,75936.6301009806,173.566259674108,104534.937259042,247.297188351638,-27.3576546826577,-29.8147056054231,69,81,8,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
58,76340.155308983,173.609377331572,104534.937259042,247.297188351638,-26.9716352153073,-29.7972700422646,69,81,9,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
59,78689.0484907532,180.76082257578,104534.937259042,247.297188351638,-24.7246417762147,-26.9054275219856,69,81,10,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
60,81467.2740651332,187.157957875202,104534.937259042,247.297188351638,-22.0669412530916,-24.3186066438095,69,81,11,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
61,83572.6374134853,191.923679919981,104534.937259042,247.297188351638,-20.0529128301014,-22.3914832193401,69,81,12,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
62,85036.9131543237,195.398052010934,104534.937259042,247.297188351638,-18.6521603360239,-20.9865452521471,69,81,13,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
63,87271.809682144,201.621593209203,104534.937259042,247.297188351638,-16.5142181451924,-18.4699209266737,69,81,14,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
64,91622.3202123677,210.436068677868,104534.937259042,247.297188351638,-12.3524415714494,-14.9055959428687,69,81,15,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
65,94125.9231451528,216.604708465891,104534.937259042,247.297188351638,-9.95745000362449,-12.411172197439,69,81,16,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
66,99181.8596993162,230.260987938108,104534.937259042,247.297188351638,-5.12085021533121,-6.88895839337477,69,81,17,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
67,100499.16884778,231.053695413193,104534.937259042,247.297188351638,-3.86068860524706,-6.56840987425528,69,81,18,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
68,101473.221308039,233.457547544852,104534.937259042,247.297188351638,-2.92889251314696,-5.59635995016101,69,81,19,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
69,105144.999328903,243.715777703794,104534.937259042,247.297188351638,0.583596341908886,-1.44822133713496,69,81,20,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
70,104806.137570321,240.895928343059,104534.937259042,247.297188351638,0.259435092600923,-2.58848879408877,69,81,21,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
71,103211.910584558,237.341696852662,104534.937259042,247.297188351638,-1.26563109824768,-4.02571964741446,69,81,22,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
72,99129.9289765791,227.622355384523,104534.937259042,247.297188351638,-5.17052807815753,-7.95594689056422,69,81,23,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
73,93767.1830739568,212.358186739315,104534.937259042,247.297188351638,-10.300627204092,-14.1283456739677,69,81,24,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
74,92133.0650782328,207.246275575007,104534.937259042,247.297188351638,-11.8638538521117,-16.1954582029787,69,81,25,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
75,96356.2884665236,218.280830891716,104534.937259042,247.297188351638,-7.82384244633119,-11.7333956173665,69,81,26,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
76,102024.916034645,232.03694368638,104534.937259042,247.297188351638,-2.4011314209503,-6.17081203671375,69,81,27,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
77,104998.741149154,237.273516743231,104534.937259042,247.297188351638,0.443683138166725,-4.05328975845602,69,81,28,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
78,107869.714761846,244.439282283346,104534.937259042,247.297188351638,3.19010810188735,-1.15565651487624,69,81,29,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
79,108973.696268228,245.984549184603,104534.937259042,247.297188351638,4.24619665498634,-0.530794213951164,69,81,30,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
80,108299.608810771,244.086211420957,104534.937259042,247.297188351638,3.60135247644491,-1.29842840190933,69,81,31,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
81,110019.868294272,247.877004643617,104534.937259042,247.297188351638,5.24698362006737,0.234461336113188,69,81,32,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
82,107862.325279151,242.264492394791,104534.937259042,247.297188351638,3.18303918991511,-2.03508013592578,69,81,33,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
83,107501.401107701,240.940972992514,104534.937259042,247.297188351638,2.83777263988616,-2.57027400978187,69,81,34,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
84,106632.071586188,237.979557527907,104534.937259042,247.297188351638,2.00615639338788,-3.76778680171714,69,81,35,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
85,106936.049153673,238.700961269149,104534.937259042,247.297188351638,2.29694679844715,-3.47607149914943,69,81,36,"HadGEM2_CCLM","CONSERVATION","rcp45","w6"
