"","rcp","model","mgm","windcase","name","value","minfornorm","max","value.normalized1"
"409","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","deadwood.c.ag",15306.7376676671,0,37854.244296677,0.404359879639989
"410","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","carbonstock",287148.962364937,0,387627.943172939,0.740784990923183
"411","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","shannon_BA_landscape",1.70936880836809,0,2.12717269598936,0.803587227116532
"412","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","shannon_VOL_landscape",1.61549658003177,0,2.0661929449391,0.781871114209705
"413","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","annual.harvest",7.60887102791276,0,9.16575488718929,0.830141229125324
"414","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","standing.volume",286.600461376463,0,483.94324804852,0.592219154895055
"415","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","LAI",3.36109246851214,0,4.68851564070693,0.716877734038092
"416","rcp45","EC-EARTH_RACMO22E-r1","BAU","w6","annual.increment",13.548698406153,0,14.5910502388423,0.928562247704797
"417","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","nat.mortality.volperha",3.12275633683722,0,5.61844159386771,0.555804716426274
"418","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","impact",1.64231372573476,0,4.92439027259723,0.333506004768499
"419","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","NEP",159.884650789175,-388.953367502547,1217.44739498192,0.341656970731816
"420","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","standing.volume.decidious",63.0564594934581,0,128.822861263404,0.489481904648326
"421","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","BA.decidious",6.56809331248424,0,12.4483497074567,0.527627634733774
"422","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","deadwood.c.ag",15406.0864421429,0,37854.244296677,0.406984387837729
"423","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","carbonstock",288923.929541196,0,387627.943172939,0.745364039486424
"424","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","shannon_BA_landscape",1.71142096564816,0,2.12717269598936,0.804551961801185
"425","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","shannon_VOL_landscape",1.61587702284656,0,2.0661929449391,0.782055241648398
"426","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","annual.harvest",7.66966236857932,0,9.16575488718929,0.836773671451653
"427","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","standing.volume",290.335661109048,0,483.94324804852,0.599937414727479
"428","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","LAI",3.39054976050046,0,4.68851564070693,0.723160595021335
"429","rcp45","EC-EARTH_RACMO22E-r1","BAU","w7","annual.increment",13.5118808280828,0,14.5910502388423,0.926038949006791
"430","rcp45","EC-EARTH_RACMO22E-r1","BAU","w8","nat.mortality.volperha",3.08830668337349,0,5.61844159386771,0.549673184596997
"431","rcp45","EC-EARTH_RACMO22E-r1","BAU","w8","impact",1.78900934762757,0,4.92439027259723,0.363295605870818
"432","rcp45","EC-EARTH_RACMO22E-r1","BAU","w8","NEP",250.489105679202,-388.953367502547,1217.44739498192,0.398059119564153
