"rcp","model","mgm","windcase","nat.mortality.volperha","impact","NEP","standing.volume.decidious","BA.decidious","deadwood.c.ag","carbonstock","shannon_BA_landscape","shannon_VOL_landscape","annual.harvest","annual.increment","standing.volume","LAI"
"-","refclim","BIOECONOMY","w7",3.17779739921897,0.543823586291119,215.298389892442,49.0662492785615,5.73250388490368,16329.978242087,303645.068810104,1.42966075271139,1.27609877922962,7.69043095900477,894.472480170081,293.428798766643,3.69931923444977
"-","refclim","BIOECONOMY","w8",3.14516968296195,0.731004545312208,329.036720909988,49.4111319658588,5.76010235524411,16006.3212476471,300722.055175087,1.46898371545972,1.3166752218806,7.57702001299425,891.484400184598,288.29797606405,3.64739217840767
"-","refclim","BIOECONOMY","w9",3.15363156118424,0.656809958132292,171.448383388917,50.1607518959349,5.83936468816122,16390.9109352739,302053.046922803,1.45548455295242,1.30315991467411,7.67939134099241,890.945664051445,288.772705249967,3.65260743539617
"-","refclim","CONSERVATION","w5",3.77765557033747,1.70875248273577,211.393267200874,85.2379433543942,8.92139126029828,20393.4403538891,334814.126094689,1.77323744367313,1.59747463662103,5.53450970380488,853.1608619415,359.710457472735,3.7004470161509
"-","refclim","CONSERVATION","w6",3.62265563576797,2.33772346500346,23.2455981085386,85.0537638163835,8.91226970941581,21262.4108237378,330437.144908218,1.79249000289405,1.61885801846881,5.56489602639334,853.205108636977,345.780092359014,3.58934941364204
"-","refclim","CONSERVATION","w7",3.68749931952089,2.02101694241094,-57.3446372081425,85.7835290054091,8.98016465372816,21304.9932112145,333353.76140822,1.7916503488706,1.61853265808845,5.59728660048721,853.52618017038,352.977595969471,3.63057435749279
"-","refclim","CONSERVATION","w8",3.69628514028673,1.77643646039709,230.009393605358,86.5299546945439,9.07624426590176,20155.6021102857,330839.014018805,1.8292722872991,1.65958913594521,5.5830120408655,852.560968727504,347.619691534855,3.66001097774746
"-","refclim","CONSERVATION","w9",3.57773211298625,2.24186048345533,29.6730464476463,85.1701940761908,8.91676181529851,21206.0148874369,329521.330591948,1.79864429836109,1.6267658747289,5.52524903544178,852.067584763174,342.764770684461,3.58508112323198
"-","refclim","UNMANAGED","w5",5.24435386472071,1.97777567884158,916.569846455579,105.118987427643,10.4388627872016,25701.5887578169,387560.563151989,1.71514239155345,1.5582405781859,0,794.225342647007,473.544723452841,4.54454216216293
"-","refclim","UNMANAGED","w6",4.95211553243176,2.5710077017825,622.24125473118,105.101834782069,10.4301432616386,27870.4117459111,381143.803522073,1.75008341250745,1.60160986246141,0,793.875286506239,447.929345858841,4.37929393724102
"-","refclim","UNMANAGED","w7",5.19078898488159,2.13059721005188,644.101838484918,105.325535394661,10.4482162648035,27113.8137492273,387627.943172939,1.72032300586324,1.56565083545938,0,793.178839806317,468.474472780036,4.50164350024768
"-","refclim","UNMANAGED","w8",5.12211441103028,1.99733392709331,1017.0708481755,108.24545629205,10.7798862711073,25420.3026796201,379176.064118237,1.80134586458118,1.65626826326934,0,797.046136755664,446.205840676525,4.4574906625259
"-","refclim","UNMANAGED","w9",4.94203562832811,2.83686841588823,528.373598518866,103.841954961488,10.3010585888526,28144.60565244,381428.445857647,1.73563053009063,1.58418958324368,0,792.736054639652,448.341008661276,4.36263697113314
"rcp45","EC-EARTH_RACMO22E-r1","ADAPTATION","w5",3.2542994127498,1.10584151376352,162.569376942802,73.6501682650206,8.44352359147769,15733.4442190726,288303.931129212,2.04365014309835,1.91268915889169,7.39630578963195,870.027758908715,272.064130288571,3.29311526830307
