"","name","ADAPTATION_-","BAU_-","BIOECONOMY_-","CONSERVATION_-","UNMANAGED_-","ADAPTATION_rcp45","BAU_rcp45","BIOECONOMY_rcp45","CONSERVATION_rcp45","UNMANAGED_rcp45","ADAPTATION_rcp85","BAU_rcp85","BIOECONOMY_rcp85","CONSERVATION_rcp85","UNMANAGED_rcp85"
"1","NEP",-17.1836684729469,197.091531153652,239.567249397538,87.3953336308549,745.671477273209,87.0856491364343,143.243988202611,267.981652287058,90.5983179150589,575.194825411751,9.91926350082518,-4.75115917872501,153.531817490565,-22.2610680020572,403.931476374396
"2","carbonstock",302896.044697772,304347.33878523,302287.27985867,331793.075404376,383387.363964577,282478.798528846,282279.410176733,280357.756180235,305526.16150575,346228.050674325,281900.145694004,280622.992859777,279455.052145337,304210.508164152,345008.687651886
"3","LAI",3.34132502578502,3.4792897772356,3.66778627407536,3.63309257765303,4.44912144666213,3.1399823079654,3.2181630087405,3.39118287833917,3.32608421956587,3.91886354460045,3.17193901385132,3.21214371655595,3.38519530497574,3.3310629532794,3.9005720405017
"4","standing.volume",284.015276227018,303.085002760747,290.461265042157,349.770521604107,456.899078285904,256.263260553079,272.769974966209,259.6091298053,303.993326663948,379.554664479814,261.475033396272,275.354666441621,265.092105816545,306.336783946257,380.89880554548
"5","annual.increment",881.82077422052,884.976443519826,892.170861118366,852.904140847907,794.212332070976,862.34246315361,865.472371300541,866.755678416568,836.327239010948,783.374536300088,866.262980891436,869.209203711658,874.33436271834,840.59881174623,787.129625884078
"6","annual.harvest",7.76578761177738,7.79092397859566,7.63382051489494,5.56099068139854,0,6.99750104823912,7.36147988656877,6.9152673591887,5.12183487058122,0,7.21070471675866,7.66906910878148,7.14125949869261,5.27649570109763,0
"7","shannon_BA_landscape",1.91111302657316,1.49967241589589,1.45221660712172,1.79705887621959,1.74450504091919,2.06359895351251,1.75850999693927,1.71129900783727,2.02408318566835,1.99383327628346,2.07124761543676,1.78619378350921,1.73299863316874,2.03612683754044,2.00113512272217
"8","deadwood.c.ag",17058.632183685,16760.508988092,16252.9218348865,20864.4922773128,26850.1445170031,15994.6655817207,15607.1352905327,15191.5822821108,20086.8204355769,26757.7774479976,16174.0790630195,15899.4486851346,15490.6526628095,20738.8732633153,28229.2339434665
