"","rcp","model","mgm","windcase","Climate","Production","Water","Biodiversity","score"
"39","rcp45","EC-EARTH_RACMO22E-r1","BIOECONOMY","w8",0.610897954071539,0.863793675829231,0.658710436644753,0.59421064626298,2.7276127128085
"40","rcp45","EC-EARTH_RACMO22E-r1","BIOECONOMY","w9",0.558281437269075,0.870678566276951,0.656699603512224,0.592931521012488,2.67859112807074
"41","rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w5",0.603150412937417,0.743134480528055,0.722977684285737,0.719298661652052,2.78856123940326
"42","rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w6",0.546904302635977,0.745834939984552,0.704925646288453,0.725005687930956,2.72267057683994
"43","rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w7",0.520433165480261,0.752046658246739,0.71425783406394,0.728732493004009,2.71547015079495
"44","rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w8",0.618783651019311,0.742343224805577,0.711533484863629,0.724858602393392,2.79751896308191
"45","rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w9",0.493736593050596,0.748654086324902,0.68366388956928,0.744394134990167,2.67044870393495
"46","rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w5",0.827208821879764,0.421048832914289,0.888784720699069,0.789215606251785,2.92625798174491
"47","rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w6",0.763593031528007,0.420358287953978,0.871638312308859,0.796879540662577,2.85246917245342
"48","rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w7",0.72856182939191,0.419830403276859,0.869284737294024,0.819542689138785,2.83721965910158
"49","rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w8",0.876548110923025,0.422739134482704,0.867871503341287,0.791541679321099,2.95870042806812
"50","rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w9",0.660327916243169,0.419641728138524,0.836608245200589,0.84030882325999,2.75688671284227
"51","rcp45","HadGEM2_CCLM","ADAPTATION","w5",0.476761611275263,0.781011983213802,0.55884215975829,0.705592582666816,2.52220833691417
"52","rcp45","HadGEM2_CCLM","ADAPTATION","w6",0.439989058422917,0.786629270301559,0.545057629698656,0.716872929250219,2.48854888767335
"53","rcp45","HadGEM2_CCLM","ADAPTATION","w7",0.444166064254636,0.786481669310993,0.559043662258142,0.707240322255468,2.49693171807924
"54","rcp45","HadGEM2_CCLM","ADAPTATION","w8",0.464462952579507,0.789409814369504,0.554190899118899,0.706446056206717,2.51450972227463
"55","rcp45","HadGEM2_CCLM","ADAPTATION","w9",0.449079713193444,0.786535745444286,0.5462485585428,0.711411504387282,2.49327552156781
"56","rcp45","HadGEM2_CCLM","BAU","w5",0.479332152299474,0.803585775555411,0.581488239196716,0.637373901736573,2.50178006878817
"57","rcp45","HadGEM2_CCLM","BAU","w6",0.409047199735946,0.822288732656619,0.558273425853475,0.649597315300796,2.43920667354684
"58","rcp45","HadGEM2_CCLM","BAU","w7",0.437518044206478,0.813679781852958,0.578693998949751,0.638573174287983,2.46846499929717
"59","rcp45","HadGEM2_CCLM","BAU","w8",0.468139038165851,0.812012452783886,0.576682314015966,0.637400944175124,2.49423474914083
"60","rcp45","HadGEM2_CCLM","BAU","w9",0.418947064927754,0.810219792890675,0.563617408592317,0.64619744681359,2.43898171322434
"61","rcp45","HadGEM2_CCLM","BIOECONOMY","w5",0.514923571098609,0.777373562180216,0.585580938287685,0.615340541945792,2.4932186135123
"62","rcp45","HadGEM2_CCLM","BIOECONOMY","w6",0.479312785177543,0.779868554649739,0.573327893137291,0.631326707619631,2.4638359405842
"63","rcp45","HadGEM2_CCLM","BIOECONOMY","w7",0.492262230240637,0.784990774208934,0.585378988583684,0.617983120867011,2.48061511390027
"64","rcp45","HadGEM2_CCLM","BIOECONOMY","w8",0.507296132110388,0.785113933322413,0.577526189095901,0.6175272422342,2.4874634967629
"65","rcp45","HadGEM2_CCLM","BIOECONOMY","w9",0.483163132910673,0.781801341421583,0.575981418882593,0.622367973416424,2.46331386663127
"66","rcp45","HadGEM2_CCLM","CONSERVATION","w5",0.491049161345809,0.676097993077388,0.622196954990325,0.756963557454147,2.54630766686767
"67","rcp45","HadGEM2_CCLM","CONSERVATION","w6",0.403634429034842,0.691348764766935,0.584059099865894,0.791900983598642,2.47094327726631
"68","rcp45","HadGEM2_CCLM","CONSERVATION","w7",0.408662283284775,0.687497447203182,0.610417044418118,0.771548305915817,2.47812508082189
"69","rcp45","HadGEM2_CCLM","CONSERVATION","w8",0.497566424345105,0.679395930186632,0.618035268913728,0.751447360315164,2.54644498376063
"70","rcp45","HadGEM2_CCLM","CONSERVATION","w9",0.445800118532608,0.6804285326498,0.593132363910442,0.777930495813901,2.49729151090675
"71","rcp45","HadGEM2_CCLM","UNMANAGED","w5",0.653088669736906,0.39403643266456,0.742433105610968,0.848454464827632,2.63801267284007
"72","rcp45","HadGEM2_CCLM","UNMANAGED","w6",0.57094096004045,0.394690391556625,0.711742242936539,0.886220772717704,2.56359436725132
"73","rcp45","HadGEM2_CCLM","UNMANAGED","w7",0.552276319511692,0.392438423709843,0.734091178015097,0.871581672906113,2.55038759414274
"74","rcp45","HadGEM2_CCLM","UNMANAGED","w8",0.693781404842528,0.395614557815462,0.737588983078848,0.832375369178601,2.65936031491544
"75","rcp45","HadGEM2_CCLM","UNMANAGED","w9",0.565254426795818,0.394661992196604,0.69988856106763,0.888014520637933,2.54781950069798
"76","rcp45","MPI_CCLM","ADAPTATION","w5",0.577415557544317,0.831082803493145,0.585607053984461,0.704585108679106,2.69869052370103
"77","rcp45","MPI_CCLM","ADAPTATION","w6",0.552194878835936,0.834154463012104,0.579079199586313,0.707161761734498,2.67259030316885
"78","rcp45","MPI_CCLM","ADAPTATION","w7",0.551849767977038,0.83692902951709,0.586178159375191,0.705958082787779,2.6809150396571
"79","rcp45","MPI_CCLM","ADAPTATION","w8",0.591833035422213,0.829472358480917,0.581903733306992,0.704957998284923,2.70816712549504
"80","rcp45","MPI_CCLM","ADAPTATION","w9",0.55605046881948,0.833142723732433,0.578177411783649,0.705493883328372,2.67286448766393
"81","rcp45","MPI_CCLM","BAU","w5",0.611518090849609,0.849103778225507,0.620589517188664,0.625002292916974,2.70621367918075
"82","rcp45","MPI_CCLM","BAU","w6",0.562433201806684,0.8607261492344,0.606513260604301,0.626096852270664,2.65576946391605
"83","rcp45","MPI_CCLM","BAU","w7",0.567834801634984,0.860775774441557,0.623446723951134,0.620981889313512,2.67303918934119
"84","rcp45","MPI_CCLM","BAU","w8",0.617401165469162,0.853905975235236,0.616102788979174,0.623685368997615,2.71109529868119
"85","rcp45","MPI_CCLM","BAU","w9",0.56329310450465,0.854584714836547,0.607577173285902,0.627324737560209,2.65277973018731
"86","rcp45","MPI_CCLM","BIOECONOMY","w5",0.632432071614591,0.834063491266407,0.612471859450963,0.609647781712934,2.6886152040449
"87","rcp45","MPI_CCLM","BIOECONOMY","w6",0.598814498102393,0.834761776375955,0.606963379385495,0.614572297882714,2.65511195174656
"88","rcp45","MPI_CCLM","BIOECONOMY","w7",0.608863302890184,0.839273497886222,0.617335977171686,0.608520672690362,2.67399345063845
"89","rcp45","MPI_CCLM","BIOECONOMY","w8",0.638818875186064,0.834382304098334,0.610689339811499,0.610809095065161,2.69469961416106
"90","rcp45","MPI_CCLM","BIOECONOMY","w9",0.598135064634657,0.836538909492971,0.606755540173496,0.61369369410862,2.65512320840974
"91","rcp45","MPI_CCLM","CONSERVATION","w5",0.64488325531761,0.711868061968166,0.659125126108746,0.739611276410051,2.75548771980457
"92","rcp45","MPI_CCLM","CONSERVATION","w6",0.585840383542839,0.718850430538336,0.642694178835718,0.748021663549347,2.69540665646624
"93","rcp45","MPI_CCLM","CONSERVATION","w7",0.553227014070224,0.724307764316977,0.65689372474297,0.747129370384144,2.68155787351432
"94","rcp45","MPI_CCLM","CONSERVATION","w8",0.660678621976438,0.71265626037115,0.656594092342315,0.737191331551775,2.76712030624168
"95","rcp45","MPI_CCLM","CONSERVATION","w9",0.592184620408637,0.717018183348676,0.636254857530811,0.750967735897684,2.69642539718581
"96","rcp45","MPI_CCLM","UNMANAGED","w5",0.872720384351257,0.429144714897542,0.797156808940175,0.803722187336077,2.90274409552505
"97","rcp45","MPI_CCLM","UNMANAGED","w6",0.744452957342535,0.428059216527226,0.758759309429957,0.841451802090228,2.77272328538995
"98","rcp45","MPI_CCLM","UNMANAGED","w7",0.730466771247206,0.427025206931097,0.782864334457294,0.837053371809237,2.77740968444483
"99","rcp45","MPI_CCLM","UNMANAGED","w8",0.903654874099383,0.429608885799411,0.781161110739654,0.801706275096376,2.91613114573482
"100","rcp45","MPI_CCLM","UNMANAGED","w9",0.779426189056787,0.429273592125747,0.751884479391931,0.838692496371388,2.79927675694585
"101","rcp45","NCC_HIRHAM5","ADAPTATION","w5",0.522957230076877,0.872857032851451,0.639579316658122,0.67906179909957,2.71445537868602
"102","rcp45","NCC_HIRHAM5","ADAPTATION","w6",0.498338567189079,0.875690385571062,0.630596863496294,0.684114604535694,2.68874042079213
"103","rcp45","NCC_HIRHAM5","ADAPTATION","w7",0.481760851272729,0.881868954684029,0.640171655189783,0.680822732687463,2.684624193834
"104","rcp45","NCC_HIRHAM5","ADAPTATION","w8",0.514420545838777,0.879750790245915,0.636810408530097,0.677943680766223,2.70892542538101
"105","rcp45","NCC_HIRHAM5","ADAPTATION","w9",0.487757598612104,0.878250695777852,0.627406369869303,0.68455194594328,2.67796661020254
"106","rcp45","NCC_HIRHAM5","BAU","w5",0.572366605835203,0.892852803542533,0.669607442328444,0.598982795546893,2.73380964725307
"107","rcp45","NCC_HIRHAM5","BAU","w6",0.518643503873532,0.902128471323514,0.645588288592007,0.609902856256291,2.67626312004534
"108","rcp45","NCC_HIRHAM5","BAU","w7",0.528433877465882,0.90565921938061,0.670214065157334,0.599848830399453,2.70415599240328
"109","rcp45","NCC_HIRHAM5","BAU","w8",0.569188086510746,0.898877393680717,0.667342367583306,0.598449401840348,2.73385724961512
"110","rcp45","NCC_HIRHAM5","BAU","w9",0.490505472993282,0.906324511191138,0.640615865244573,0.61383825169216,2.65128410112115
"111","rcp45","NCC_HIRHAM5","BIOECONOMY","w5",0.582129690914366,0.874305666185938,0.672332969788939,0.584431985415567,2.71320031230481
"112","rcp45","NCC_HIRHAM5","BIOECONOMY","w6",0.548545375206462,0.876117601004375,0.663426739250433,0.590312972954548,2.67840268841582
"113","rcp45","NCC_HIRHAM5","BIOECONOMY","w7",0.554762433227591,0.879106454647554,0.673873815135393,0.585146009503837,2.69288871251438
"114","rcp45","NCC_HIRHAM5","BIOECONOMY","w8",0.59552992811814,0.870290046559668,0.668292477417023,0.585118664373313,2.71923111646814
"115","rcp45","NCC_HIRHAM5","BIOECONOMY","w9",0.535341312852559,0.874794785821033,0.659641280077708,0.593246549507479,2.66302392825878
"116","rcp45","NCC_HIRHAM5","CONSERVATION","w5",0.594362314243425,0.752889558557511,0.723572527430772,0.713076077639809,2.78390047787152
"117","rcp45","NCC_HIRHAM5","CONSERVATION","w6",0.528986150575993,0.758645141122963,0.697685237901648,0.72866664251017,2.71398317211077
"118","rcp45","NCC_HIRHAM5","CONSERVATION","w7",0.507470180135228,0.764722909364683,0.722756366455068,0.722730027076294,2.71767948303127
"119","rcp45","NCC_HIRHAM5","CONSERVATION","w8",0.629027762031718,0.747863464734443,0.722800674273298,0.706831295482812,2.80652319652227
"120","rcp45","NCC_HIRHAM5","CONSERVATION","w9",0.540818420193569,0.752334564468964,0.692123608981505,0.73542155149798,2.72069814514202
"121","rcp45","NCC_HIRHAM5","UNMANAGED","w5",0.877139213730465,0.427788535588071,0.89032833149236,0.774191426995235,2.96944750780613
"122","rcp45","NCC_HIRHAM5","UNMANAGED","w6",0.772390404591917,0.427238961813331,0.861962959174451,0.801542440803687,2.86313476638339
"123","rcp45","NCC_HIRHAM5","UNMANAGED","w7",0.746845214516973,0.425974275274967,0.89217006031005,0.793799008978573,2.85878855908056
"124","rcp45","NCC_HIRHAM5","UNMANAGED","w8",0.916729395923383,0.428689451556245,0.885137240616987,0.761277321205617,2.99183340930223
"125","rcp45","NCC_HIRHAM5","UNMANAGED","w9",0.698477102810426,0.427291325850017,0.840033139920704,0.824223187759631,2.79002475634078
"126","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5",0.566653541248374,0.949064899918069,0.705874818393288,0.666777183908923,2.88837044346865
"127","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6",0.538582997600324,0.950666548822319,0.697488424081254,0.669208684523408,2.85594665502731
"128","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7",0.509895677179677,0.961198708715366,0.703071199152657,0.670001568790618,2.84416715383832
"129","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8",0.543065344199861,0.959481986937955,0.69629904256808,0.670240216563959,2.86908659026986
"130","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9",0.502007625633245,0.96127842511472,0.689381607706981,0.67256575572593,2.82523341418088
"131","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5",0.601306671264282,0.97719781009102,0.731404246159004,0.578752862543621,2.88866159005793
"132","rcp85","EC-EARTH_RACMO22E-r1","BAU","w6",0.550273418623087,0.976972524557437,0.712512835455662,0.585081925701398,2.82484070433758
"133","rcp85","EC-EARTH_RACMO22E-r1","BAU","w7",0.547703282798539,0.987143609388908,0.732312422968506,0.578184511613759,2.84534382676971
"134","rcp85","EC-EARTH_RACMO22E-r1","BAU","w8",0.580711797704191,0.996227229015321,0.726056553676745,0.581049805441064,2.88404538583732
"135","rcp85","EC-EARTH_RACMO22E-r1","BAU","w9",0.539526760399229,0.982524185386725,0.717062811445997,0.583699047101672,2.82281280433362
"136","rcp85","EC-EARTH_RACMO22E-r1","BIOECONOMY","w5",0.627651582980944,0.95300201053291,0.744425867224526,0.562860990955013,2.88794045169339
"137","rcp85","EC-EARTH_RACMO22E-r1","BIOECONOMY","w6",0.58654941908999,0.956005938369645,0.736553019850258,0.568201809249194,2.84731018655909
"138","rcp85","EC-EARTH_RACMO22E-r1","BIOECONOMY","w7",0.600662426892342,0.957341127937354,0.748556892913033,0.563869085907907,2.87042953365064
"139","rcp85","EC-EARTH_RACMO22E-r1","BIOECONOMY","w8",0.624578816592357,0.96060601129895,0.737176031630243,0.56644922093643,2.88881008045798
"140","rcp85","EC-EARTH_RACMO22E-r1","BIOECONOMY","w9",0.563244183687021,0.958353729712891,0.733046489021123,0.571223128499158,2.82586753092019
"141","rcp85","EC-EARTH_RACMO22E-r1","CONSERVATION","w5",0.668334481882567,0.804440313885158,0.79829126726786,0.695259184406952,2.96632524744254
"142","rcp85","EC-EARTH_RACMO22E-r1","CONSERVATION","w6",0.582673296411982,0.809783538656166,0.770765099017819,0.709357511463147,2.87257944554911
"143","rcp85","EC-EARTH_RACMO22E-r1","CONSERVATION","w7",0.57340754756082,0.820868338113001,0.800408804350176,0.696851617692937,2.89153630771693
"144","rcp85","EC-EARTH_RACMO22E-r1","CONSERVATION","w8",0.653299620921516,0.819252186515029,0.787062955471029,0.701362092900991,2.96097685580856
"145","rcp85","EC-EARTH_RACMO22E-r1","CONSERVATION","w9",0.546179829163411,0.814552272782803,0.762724932924538,0.718546929788884,2.84200396465964
"146","rcp85","EC-EARTH_RACMO22E-r1","UNMANAGED","w5",0.957991631357923,0.448103762289586,1,0.753690622334415,3.15978601598193
"147","rcp85","EC-EARTH_RACMO22E-r1","UNMANAGED","w6",0.824445456175627,0.447536402486613,0.953479406090987,0.794639234737536,3.02010049949076
"148","rcp85","EC-EARTH_RACMO22E-r1","UNMANAGED","w7",0.800822007386192,0.447009144476191,0.992107100951052,0.778371671866106,3.01830992467954
"149","rcp85","EC-EARTH_RACMO22E-r1","UNMANAGED","w8",0.976860902734321,0.449582221974299,0.971481999237451,0.765471036935103,3.16339616088117
"150","rcp85","EC-EARTH_RACMO22E-r1","UNMANAGED","w9",0.756163276163488,0.446848162643203,0.936992377142936,0.813391711389515,2.95339552733914
"151","rcp85","HadGEM2_CCLM","ADAPTATION","w5",0.545210320661127,0.755237355763435,0.523086146200444,0.752267705919007,2.57580152854401
"152","rcp85","HadGEM2_CCLM","ADAPTATION","w6",0.512189658874377,0.760117223627146,0.507334611564798,0.756500917370369,2.53614241143669
"153","rcp85","HadGEM2_CCLM","ADAPTATION","w7",0.516783297901643,0.756954270162359,0.521378014965761,0.754518806827686,2.54963438985745
"154","rcp85","HadGEM2_CCLM","ADAPTATION","w8",0.544346681999108,0.760109557094519,0.520674156249341,0.750546871423702,2.57567726676667
"155","rcp85","HadGEM2_CCLM","ADAPTATION","w9",0.520036829881698,0.755537968720527,0.514706953802856,0.755476082325725,2.54575783473081
"156","rcp85","HadGEM2_CCLM","BAU","w5",0.47645803144658,0.774718776306075,0.530462372867468,0.702862222721446,2.48450140334157
"157","rcp85","HadGEM2_CCLM","BAU","w6",0.398666400123556,0.791184884711059,0.507494636861628,0.711045869467984,2.40839179116423
"158","rcp85","HadGEM2_CCLM","BAU","w7",0.438536193127596,0.783080350230249,0.53079017892886,0.704224666787231,2.45663138907394
"159","rcp85","HadGEM2_CCLM","BAU","w8",0.469114017525165,0.785920230438121,0.522277173168842,0.704477865011368,2.4817892861435
"160","rcp85","HadGEM2_CCLM","BAU","w9",0.425192034394168,0.780711426534871,0.516686099262396,0.707204927663901,2.42979448785534
"161","rcp85","HadGEM2_CCLM","BIOECONOMY","w5",0.553195101679984,0.758231372625885,0.522122741872939,0.683566778425711,2.51711599460452
"162","rcp85","HadGEM2_CCLM","BIOECONOMY","w6",0.518362273161435,0.754938102454246,0.508881109296653,0.693875104138689,2.47605658905102
"163","rcp85","HadGEM2_CCLM","BIOECONOMY","w7",0.555321630495959,0.752139328108858,0.529640412375598,0.682469609036381,2.5195709800168
"164","rcp85","HadGEM2_CCLM","BIOECONOMY","w8",0.576269732703136,0.758207472636005,0.527449465141471,0.681040040895643,2.54296671137625
"165","rcp85","HadGEM2_CCLM","BIOECONOMY","w9",0.545459641868334,0.752359643048633,0.522578150528805,0.685847437169318,2.50624487261509
"166","rcp85","HadGEM2_CCLM","CONSERVATION","w5",0.496860250359473,0.653193595817739,0.55805186419586,0.830449899571868,2.53855560994494
"167","rcp85","HadGEM2_CCLM","CONSERVATION","w6",0.415055180911865,0.660777537234059,0.526072769790245,0.85239670864113,2.4543021965773
"168","rcp85","HadGEM2_CCLM","CONSERVATION","w7",0.417522657065898,0.659632570692261,0.547174240854613,0.845293195498426,2.4696226641112
"169","rcp85","HadGEM2_CCLM","CONSERVATION","w8",0.529149131686341,0.653771647955458,0.557685189964836,0.822649255892264,2.5632552254989
"170","rcp85","HadGEM2_CCLM","CONSERVATION","w9",0.448647919844573,0.653899816805616,0.536498144421721,0.843809896914934,2.48285577798684
"171","rcp85","HadGEM2_CCLM","UNMANAGED","w5",0.540278304973417,0.403722789807562,0.621460850486948,0.971426798242014,2.53688874350994
"172","rcp85","HadGEM2_CCLM","UNMANAGED","w6",0.464131866755667,0.401954980799057,0.588081858818561,0.993076532785214,2.4472452391585
"173","rcp85","HadGEM2_CCLM","UNMANAGED","w7",0.476731348545825,0.402395556641256,0.62249939958117,0.97867768144613,2.48030398621438
"174","rcp85","HadGEM2_CCLM","UNMANAGED","w8",0.639619639310431,0.40742423158354,0.62831417769062,0.943590316215095,2.61894836479969
"175","rcp85","HadGEM2_CCLM","UNMANAGED","w9",0.51557466018497,0.404858709092228,0.603024992087718,0.984764449176408,2.50822281054132
"176","rcp85","MPI_CCLM","ADAPTATION","w5",0.437974977232557,0.858135195262727,0.606473447001536,0.703592679537824,2.60617629903464
"177","rcp85","MPI_CCLM","ADAPTATION","w6",0.409362529016729,0.858024095542553,0.592325103781438,0.711833347619327,2.57154507596005
"178","rcp85","MPI_CCLM","ADAPTATION","w7",0.385448025275509,0.868690482618726,0.60406510797013,0.707490112897311,2.56569372876168
"179","rcp85","MPI_CCLM","ADAPTATION","w8",0.436786108146809,0.863112410471232,0.597260210243019,0.707232847871983,2.60439157673304
"180","rcp85","MPI_CCLM","ADAPTATION","w9",0.395202720165114,0.867006047142163,0.592710958614117,0.70878605418178,2.56370578010317
"181","rcp85","MPI_CCLM","BAU","w5",0.464207379386309,0.878803503579772,0.632011030713543,0.630035335506312,2.60505724918594
"182","rcp85","MPI_CCLM","BAU","w6",0.396801134505706,0.900169997651767,0.610741307607689,0.639147127016948,2.54685956678211
"183","rcp85","MPI_CCLM","BAU","w7",0.420353184311798,0.889790396005115,0.630905796372988,0.631017251228727,2.57206662791863
"184","rcp85","MPI_CCLM","BAU","w8",0.513269643953103,0.871892169978622,0.630572309636219,0.628164874877276,2.64389899844522
"185","rcp85","MPI_CCLM","BAU","w9",0.364970570908203,0.901209085234796,0.60460971766634,0.643351525078631,2.51414089888797
"186","rcp85","MPI_CCLM","BIOECONOMY","w5",0.456941318623122,0.867604544903348,0.632103977015686,0.612743702334128,2.56939354287628
"187","rcp85","MPI_CCLM","BIOECONOMY","w6",0.445408512049761,0.864765268464066,0.628212002137801,0.619738936993472,2.5581247196451
"188","rcp85","MPI_CCLM","BIOECONOMY","w7",0.438083751773018,0.87188132744925,0.636529186439381,0.611686281252259,2.55818054691391
"189","rcp85","MPI_CCLM","BIOECONOMY","w8",0.474773925846175,0.870831895263822,0.626165217368961,0.614279838391736,2.58605087687069
"190","rcp85","MPI_CCLM","BIOECONOMY","w9",0.422301069743624,0.869416499690427,0.626510049378654,0.621115190900757,2.53934280971346
"191","rcp85","MPI_CCLM","CONSERVATION","w5",0.510531741377477,0.73379653092097,0.684465717883031,0.742341306702769,2.67113529688425
"192","rcp85","MPI_CCLM","CONSERVATION","w6",0.385664513753197,0.753374877284649,0.640622762260505,0.779236642949691,2.55889879624804
"193","rcp85","MPI_CCLM","CONSERVATION","w7",0.395494935752286,0.747771273680824,0.668490560908312,0.765868939548963,2.57762570989038
"194","rcp85","MPI_CCLM","CONSERVATION","w8",0.533125370043979,0.732069020376447,0.674647720488477,0.740993313007113,2.68083542391602
"195","rcp85","MPI_CCLM","CONSERVATION","w9",0.409349680212594,0.743030696709761,0.651139576662921,0.771717370835317,2.57523732442059
"196","rcp85","MPI_CCLM","UNMANAGED","w5",0.695017809166962,0.421294561874685,0.822624888113568,0.833360016659322,2.77229727581454
"197","rcp85","MPI_CCLM","UNMANAGED","w6",0.604359970646828,0.421062660996002,0.79357821482944,0.863809954007196,2.68281080047947
"198","rcp85","MPI_CCLM","UNMANAGED","w7",0.564469102863635,0.420229130586191,0.813769719682899,0.861353273506133,2.65982122663886
"199","rcp85","MPI_CCLM","UNMANAGED","w8",0.770848542527144,0.422465140881867,0.812756479792098,0.811719925238837,2.81779008843995
